Student_ID,Department,Subject,Date,Time
S4619,ECE,Microprocessors,2026-04-07,AN
S4620,ECE,Microprocessors,2026-04-07,AN
S4621,ECE,Microprocessors,2026-04-07,AN
S4622,ECE,Microprocessors,2026-04-07,AN
S4623,ECE,Microprocessors,2026-04-07,AN
S4624,ECE,Microprocessors,2026-04-07,AN
S4625,ECE,Microprocessors,2026-04-07,AN
S4626,ECE,Microprocessors,2026-04-07,AN
S4627,ECE,Microprocessors,2026-04-07,AN
S4628,ECE,Microprocessors,2026-04-07,AN
S4629,ECE,Microprocessors,2026-04-07,AN
S4630,ECE,Microprocessors,2026-04-07,AN
S4631,ECE,Microprocessors,2026-04-07,AN
S4632,ECE,Microprocessors,2026-04-07,AN
S4633,ECE,Microprocessors,2026-04-07,AN
S4634,ECE,Microprocessors,2026-04-07,AN
S4635,ECE,Microprocessors,2026-04-07,AN
S4636,ECE,Microprocessors,2026-04-07,AN
S4637,ECE,Microprocessors,2026-04-07,AN
S4638,ECE,Microprocessors,2026-04-07,AN
S4639,ECE,Microprocessors,2026-04-07,AN
S4640,ECE,Microprocessors,2026-04-07,AN
S4641,ECE,Microprocessors,2026-04-07,AN
S4642,ECE,Microprocessors,2026-04-07,AN
S4643,ECE,Microprocessors,2026-04-07,AN
S4644,ECE,Microprocessors,2026-04-07,AN
S4645,ECE,Microprocessors,2026-04-07,AN
S4646,ECE,Microprocessors,2026-04-07,AN
S4647,ECE,Microprocessors,2026-04-07,AN
S4648,ECE,Microprocessors,2026-04-07,AN
S4649,ECE,Microprocessors,2026-04-07,AN
S4650,ECE,Microprocessors,2026-04-07,AN
S4651,ECE,Microprocessors,2026-04-07,AN
S4652,ECE,Microprocessors,2026-04-07,AN
S4653,ECE,Microprocessors,2026-04-07,AN
S4654,ECE,Microprocessors,2026-04-07,AN
S4655,ECE,Microprocessors,2026-04-07,AN
S4656,ECE,Microprocessors,2026-04-07,AN
S4657,ECE,Microprocessors,2026-04-07,AN
S4658,ECE,Microprocessors,2026-04-07,AN
S4659,CSE,Machine Learning,2026-04-06,AN
S4660,CSE,Machine Learning,2026-04-06,AN
S4661,CSE,Machine Learning,2026-04-06,AN
S4662,CSE,Machine Learning,2026-04-06,AN
S4663,CSE,Machine Learning,2026-04-06,AN
S4664,CSE,Machine Learning,2026-04-06,AN
S4665,CSE,Machine Learning,2026-04-06,AN
S4666,CSE,Machine Learning,2026-04-06,AN
S4667,CSE,Machine Learning,2026-04-06,AN
S4668,CSE,Machine Learning,2026-04-06,AN
S4669,CSE,Machine Learning,2026-04-06,AN
S4670,CSE,Machine Learning,2026-04-06,AN
S4671,CSE,Machine Learning,2026-04-06,AN
S4672,CSE,Machine Learning,2026-04-06,AN
S4673,CSE,Machine Learning,2026-04-06,AN
S4674,CSE,Machine Learning,2026-04-06,AN
S4675,CSE,Machine Learning,2026-04-06,AN
S4676,CSE,Machine Learning,2026-04-06,AN
S4677,CSE,Machine Learning,2026-04-06,AN
S4678,CSE,Machine Learning,2026-04-06,AN
S4679,CSE,Machine Learning,2026-04-06,AN
S4680,CSE,Machine Learning,2026-04-06,AN
S4681,CSE,Machine Learning,2026-04-06,AN
S4682,CSE,Machine Learning,2026-04-06,AN
S4683,CSE,Machine Learning,2026-04-06,AN
S4684,CSE,Machine Learning,2026-04-06,AN
S4685,CSE,Machine Learning,2026-04-06,AN
S4686,CSE,Machine Learning,2026-04-06,AN
S4687,CSE,Machine Learning,2026-04-06,AN
S4688,CSE,Machine Learning,2026-04-06,AN
S4689,CSE,Machine Learning,2026-04-06,AN
S4690,CSE,Machine Learning,2026-04-06,AN
S4691,CSE,Machine Learning,2026-04-06,AN
S4692,CSE,Machine Learning,2026-04-06,AN
S4693,CSE,Machine Learning,2026-04-06,AN
S4694,CSE,Machine Learning,2026-04-06,AN
S4695,CSE,Machine Learning,2026-04-06,AN
S4696,CSE,Machine Learning,2026-04-06,AN
S4697,CSE,Machine Learning,2026-04-06,AN
S4698,CSE,Machine Learning,2026-04-06,AN
S4699,CSE,Machine Learning,2026-04-06,AN
S4700,CSE,Machine Learning,2026-04-06,AN
S4701,CSE,Machine Learning,2026-04-06,AN
S4702,CSE,Machine Learning,2026-04-06,AN
S4703,CSE,Machine Learning,2026-04-06,AN
S4704,CSE,Data Structures,2026-04-10,FN
S4705,CSE,Data Structures,2026-04-10,FN
S4706,CSE,Data Structures,2026-04-10,FN
S4707,CSE,Data Structures,2026-04-10,FN
S4708,CSE,Data Structures,2026-04-10,FN
S4709,CSE,Data Structures,2026-04-10,FN
S4710,CSE,Data Structures,2026-04-10,FN
S4711,CSE,Data Structures,2026-04-10,FN
S4712,CSE,Data Structures,2026-04-10,FN
S4713,CSE,Data Structures,2026-04-10,FN
S4714,CSE,Data Structures,2026-04-10,FN
S4715,CSE,Data Structures,2026-04-10,FN
S4716,CSE,Data Structures,2026-04-10,FN
S4717,CSE,Data Structures,2026-04-10,FN
S4718,CSE,Data Structures,2026-04-10,FN
S4719,CSE,Data Structures,2026-04-10,FN
S4720,CSE,Data Structures,2026-04-10,FN
S4721,CSE,Data Structures,2026-04-10,FN
S4722,CSE,Data Structures,2026-04-10,FN
S4723,CSE,Data Structures,2026-04-10,FN
S4724,CSE,Data Structures,2026-04-10,FN
S4725,CSE,Data Structures,2026-04-10,FN
S4726,CSE,Data Structures,2026-04-10,FN
S4727,CSE,Data Structures,2026-04-10,FN
S4728,CSE,Data Structures,2026-04-10,FN
S4729,CSE,Data Structures,2026-04-10,FN
S4730,CSE,Data Structures,2026-04-10,FN
S4731,CSE,Data Structures,2026-04-10,FN
S4732,CSE,Data Structures,2026-04-10,FN
S4733,CSE,Data Structures,2026-04-10,FN
S4734,CSE,Data Structures,2026-04-10,FN
S4735,CSE,Data Structures,2026-04-10,FN
S4736,CSE,Data Structures,2026-04-10,FN
S4737,CSE,Data Structures,2026-04-10,FN
S4738,CSE,Data Structures,2026-04-10,FN
S4739,CSE,Data Structures,2026-04-10,FN
S4740,EEE,Power Electronics,2026-04-06,AN
S4741,EEE,Power Electronics,2026-04-06,AN
S4742,EEE,Power Electronics,2026-04-06,AN
S4743,EEE,Power Electronics,2026-04-06,AN
S4744,EEE,Power Electronics,2026-04-06,AN
S4745,EEE,Power Electronics,2026-04-06,AN
S4746,EEE,Power Electronics,2026-04-06,AN
S4747,EEE,Power Electronics,2026-04-06,AN
S4748,EEE,Power Electronics,2026-04-06,AN
S4749,EEE,Power Electronics,2026-04-06,AN
S4750,EEE,Power Electronics,2026-04-06,AN
S4751,EEE,Power Electronics,2026-04-06,AN
S4752,EEE,Power Electronics,2026-04-06,AN
S4753,EEE,Power Electronics,2026-04-06,AN
S4754,EEE,Power Electronics,2026-04-06,AN
S4755,EEE,Power Electronics,2026-04-06,AN
S4756,EEE,Power Electronics,2026-04-06,AN
S4757,EEE,Power Electronics,2026-04-06,AN
S4758,EEE,Power Electronics,2026-04-06,AN
S4759,EEE,Power Electronics,2026-04-06,AN
S4760,EEE,Power Electronics,2026-04-06,AN
S4761,EEE,Power Electronics,2026-04-06,AN
S4762,EEE,Power Electronics,2026-04-06,AN
S4763,EEE,Power Electronics,2026-04-06,AN
S4764,EEE,Power Electronics,2026-04-06,AN
S4765,EEE,Power Electronics,2026-04-06,AN
S4766,EEE,Power Electronics,2026-04-06,AN
S4767,EEE,Power Electronics,2026-04-06,AN
S4768,EEE,Power Electronics,2026-04-06,AN
S4769,EEE,Power Electronics,2026-04-06,AN
S4770,EEE,Power Electronics,2026-04-06,AN
S4771,EEE,Power Electronics,2026-04-06,AN
S4772,EEE,Power Electronics,2026-04-06,AN
S4773,EEE,Power Electronics,2026-04-06,AN
S4774,EEE,Power Electronics,2026-04-06,AN
S4775,EEE,Power Electronics,2026-04-06,AN
S4776,EEE,Power Electronics,2026-04-06,AN
S4777,EEE,Power Electronics,2026-04-06,AN
S4778,EEE,Power Electronics,2026-04-06,AN
S4779,EEE,Power Electronics,2026-04-06,AN
S4780,EEE,Power Electronics,2026-04-06,AN
S4781,EEE,Power Electronics,2026-04-06,AN
S4782,EEE,Power Electronics,2026-04-06,AN
S4783,EEE,Power Electronics,2026-04-06,AN
S4784,EEE,Power Electronics,2026-04-06,AN
S4785,EEE,Power Electronics,2026-04-06,AN
S4786,EEE,Power Electronics,2026-04-06,AN
S4787,EEE,Power Electronics,2026-04-06,AN
S4788,EEE,Power Electronics,2026-04-06,AN
S4789,EEE,Power Electronics,2026-04-06,AN
S4790,EEE,Power Electronics,2026-04-06,AN
S4791,EEE,Power Electronics,2026-04-06,AN
S4792,EEE,Power Electronics,2026-04-06,AN
S4793,EEE,Power Electronics,2026-04-06,AN
S4794,EEE,Power Electronics,2026-04-06,AN
S4795,EEE,Power Electronics,2026-04-06,AN
S4796,EEE,Power Electronics,2026-04-06,AN
S4797,EEE,Electrical Machines,2026-04-03,FN
S4798,EEE,Electrical Machines,2026-04-03,FN
S4799,EEE,Electrical Machines,2026-04-03,FN
S4800,EEE,Electrical Machines,2026-04-03,FN
S4801,EEE,Electrical Machines,2026-04-03,FN
S4802,EEE,Electrical Machines,2026-04-03,FN
S4803,EEE,Electrical Machines,2026-04-03,FN
S4804,EEE,Electrical Machines,2026-04-03,FN
S4805,EEE,Electrical Machines,2026-04-03,FN
S4806,EEE,Electrical Machines,2026-04-03,FN
S4807,EEE,Electrical Machines,2026-04-03,FN
S4808,EEE,Electrical Machines,2026-04-03,FN
S4809,EEE,Electrical Machines,2026-04-03,FN
S4810,EEE,Electrical Machines,2026-04-03,FN
S4811,EEE,Electrical Machines,2026-04-03,FN
S4812,EEE,Electrical Machines,2026-04-03,FN
S4813,EEE,Electrical Machines,2026-04-03,FN
S4814,EEE,Electrical Machines,2026-04-03,FN
S4815,EEE,Electrical Machines,2026-04-03,FN
S4816,EEE,Electrical Machines,2026-04-03,FN
S4817,EEE,Electrical Machines,2026-04-03,FN
S4818,EEE,Electrical Machines,2026-04-03,FN
S4819,EEE,Electrical Machines,2026-04-03,FN
S4820,EEE,Electrical Machines,2026-04-03,FN
S4821,EEE,Electrical Machines,2026-04-03,FN
S4822,EEE,Electrical Machines,2026-04-03,FN
S4823,EEE,Electrical Machines,2026-04-03,FN
S4824,EEE,Electrical Machines,2026-04-03,FN
S4825,EEE,Electrical Machines,2026-04-03,FN
S4826,EEE,Electrical Machines,2026-04-03,FN
S4827,EEE,Electrical Machines,2026-04-03,FN
S4828,EEE,Electrical Machines,2026-04-03,FN
S4829,EEE,Electrical Machines,2026-04-03,FN
S4830,EEE,Electrical Machines,2026-04-03,FN
S4831,EEE,Electrical Machines,2026-04-03,FN
S4832,EEE,Electrical Machines,2026-04-03,FN
S4833,EEE,Electrical Machines,2026-04-03,FN
S4834,EEE,Electrical Machines,2026-04-03,FN
S4835,EEE,Electrical Machines,2026-04-03,FN
S4836,EEE,Electrical Machines,2026-04-03,FN
S4837,EEE,Electrical Machines,2026-04-03,FN
S4838,EEE,Electrical Machines,2026-04-03,FN
S4839,EEE,Electrical Machines,2026-04-03,FN
S4840,EEE,Electrical Machines,2026-04-03,FN
S4841,EEE,Electrical Machines,2026-04-03,FN
S4842,EEE,Electrical Machines,2026-04-03,FN
S4843,EEE,Electrical Machines,2026-04-03,FN
S4844,EEE,Electrical Machines,2026-04-03,FN
S4845,EEE,Electrical Machines,2026-04-03,FN
S4846,EEE,Electrical Machines,2026-04-03,FN
S4847,EEE,Electrical Machines,2026-04-03,FN
S4848,EEE,Electrical Machines,2026-04-03,FN
S4849,EEE,Electrical Machines,2026-04-03,FN
S4850,EEE,Electrical Machines,2026-04-03,FN
S4851,EEE,Electrical Machines,2026-04-03,FN
S4852,EEE,Electrical Machines,2026-04-03,FN
S4853,EEE,Electrical Machines,2026-04-03,FN
S4854,EEE,Electrical Machines,2026-04-03,FN
S4855,EEE,Electrical Machines,2026-04-03,FN
S4856,EEE,Electrical Machines,2026-04-03,FN
S4857,EEE,Electrical Machines,2026-04-03,FN
S4858,EEE,Electrical Machines,2026-04-03,FN
S4859,EEE,Electrical Machines,2026-04-03,FN
S4860,EEE,Electrical Machines,2026-04-03,FN
S4861,IT,Data Mining,2026-04-02,AN
S4862,IT,Data Mining,2026-04-02,AN
S4863,IT,Data Mining,2026-04-02,AN
S4864,IT,Data Mining,2026-04-02,AN
S4865,IT,Data Mining,2026-04-02,AN
S4866,IT,Data Mining,2026-04-02,AN
S4867,IT,Data Mining,2026-04-02,AN
S4868,IT,Data Mining,2026-04-02,AN
S4869,IT,Data Mining,2026-04-02,AN
S4870,IT,Data Mining,2026-04-02,AN
S4871,IT,Data Mining,2026-04-02,AN
S4872,IT,Data Mining,2026-04-02,AN
S4873,IT,Data Mining,2026-04-02,AN
S4874,IT,Data Mining,2026-04-02,AN
S4875,IT,Data Mining,2026-04-02,AN
S4876,IT,Data Mining,2026-04-02,AN
S4877,IT,Data Mining,2026-04-02,AN
S4878,IT,Data Mining,2026-04-02,AN
S4879,IT,Data Mining,2026-04-02,AN
S4880,IT,Data Mining,2026-04-02,AN
S4881,IT,Data Mining,2026-04-02,AN
S4882,IT,Data Mining,2026-04-02,AN
S4883,IT,Data Mining,2026-04-02,AN
S4884,IT,Data Mining,2026-04-02,AN
S4885,IT,Data Mining,2026-04-02,AN
S4886,IT,Data Mining,2026-04-02,AN
S4887,IT,Data Mining,2026-04-02,AN
S4888,IT,Data Mining,2026-04-02,AN
S4889,IT,Data Mining,2026-04-02,AN
S4890,IT,Data Mining,2026-04-02,AN
S4891,IT,Data Mining,2026-04-02,AN
S4892,IT,Web Tech,2026-04-04,AN
S4893,IT,Web Tech,2026-04-04,AN
S4894,IT,Web Tech,2026-04-04,AN
S4895,IT,Web Tech,2026-04-04,AN
S4896,IT,Web Tech,2026-04-04,AN
S4897,IT,Web Tech,2026-04-04,AN
S4898,IT,Web Tech,2026-04-04,AN
S4899,IT,Web Tech,2026-04-04,AN
S4900,IT,Web Tech,2026-04-04,AN
S4901,IT,Web Tech,2026-04-04,AN
S4902,IT,Web Tech,2026-04-04,AN
S4903,IT,Web Tech,2026-04-04,AN
S4904,IT,Web Tech,2026-04-04,AN
S4905,IT,Web Tech,2026-04-04,AN
S4906,IT,Web Tech,2026-04-04,AN
S4907,IT,Web Tech,2026-04-04,AN
S4908,IT,Web Tech,2026-04-04,AN
S4909,IT,Web Tech,2026-04-04,AN
S4910,IT,Web Tech,2026-04-04,AN
S4911,IT,Web Tech,2026-04-04,AN
S4912,IT,Web Tech,2026-04-04,AN
S4913,IT,Web Tech,2026-04-04,AN
S4914,IT,Web Tech,2026-04-04,AN
S4915,IT,Web Tech,2026-04-04,AN
S4916,IT,Web Tech,2026-04-04,AN
S4917,IT,Web Tech,2026-04-04,AN
S4918,IT,Web Tech,2026-04-04,AN
S4919,IT,Web Tech,2026-04-04,AN
S4920,IT,Web Tech,2026-04-04,AN
S4921,IT,Web Tech,2026-04-04,AN
S4922,IT,Web Tech,2026-04-04,AN
S4923,IT,Web Tech,2026-04-04,AN
S4924,IT,Web Tech,2026-04-04,AN
S4925,IT,Web Tech,2026-04-04,AN
S4926,IT,Web Tech,2026-04-04,AN
S4927,IT,Web Tech,2026-04-04,AN
S4928,IT,Web Tech,2026-04-04,AN
S4929,IT,Web Tech,2026-04-04,AN
S4930,IT,Web Tech,2026-04-04,AN
S4931,IT,Web Tech,2026-04-04,AN
S4932,IT,Web Tech,2026-04-04,AN
S4933,IT,Web Tech,2026-04-04,AN
S4934,IT,Web Tech,2026-04-04,AN
S4935,IT,Web Tech,2026-04-04,AN
S4936,IT,Web Tech,2026-04-04,AN
S4937,IT,Web Tech,2026-04-04,AN
S4938,IT,Web Tech,2026-04-04,AN
S4939,IT,Web Tech,2026-04-04,AN
S4940,IT,Web Tech,2026-04-04,AN
S4941,IT,Web Tech,2026-04-04,AN
S4942,IT,Web Tech,2026-04-04,AN
S4943,IT,Web Tech,2026-04-04,AN
S4944,IT,Web Tech,2026-04-04,AN
S4945,IT,Web Tech,2026-04-04,AN
S4946,IT,Web Tech,2026-04-04,AN
S4947,IT,Web Tech,2026-04-04,AN
S4948,IT,Web Tech,2026-04-04,AN
S4949,IT,Web Tech,2026-04-04,AN
S4950,IT,Web Tech,2026-04-04,AN
S4951,IT,Web Tech,2026-04-04,AN
S4952,IT,Web Tech,2026-04-04,AN
S4953,IT,Web Tech,2026-04-04,AN
S4954,IT,Web Tech,2026-04-04,AN
S4955,IT,Web Tech,2026-04-04,AN
S4956,IT,Web Tech,2026-04-04,AN
S4957,IT,Web Tech,2026-04-04,AN
S4958,IT,Web Tech,2026-04-04,AN
S4959,EEE,Power Electronics,2026-04-05,AN
S4960,EEE,Power Electronics,2026-04-05,AN
S4961,EEE,Power Electronics,2026-04-05,AN
S4962,EEE,Power Electronics,2026-04-05,AN
S4963,EEE,Power Electronics,2026-04-05,AN
S4964,EEE,Power Electronics,2026-04-05,AN
S4965,EEE,Power Electronics,2026-04-05,AN
S4966,EEE,Power Electronics,2026-04-05,AN
S4967,EEE,Power Electronics,2026-04-05,AN
S4968,EEE,Power Electronics,2026-04-05,AN
S4969,EEE,Power Electronics,2026-04-05,AN
S4970,EEE,Power Electronics,2026-04-05,AN
S4971,EEE,Power Electronics,2026-04-05,AN
S4972,EEE,Power Electronics,2026-04-05,AN
S4973,EEE,Power Electronics,2026-04-05,AN
S4974,EEE,Power Electronics,2026-04-05,AN
S4975,EEE,Power Electronics,2026-04-05,AN
S4976,EEE,Power Electronics,2026-04-05,AN
S4977,EEE,Power Electronics,2026-04-05,AN
S4978,EEE,Power Electronics,2026-04-05,AN
S4979,EEE,Power Electronics,2026-04-05,AN
S4980,EEE,Power Electronics,2026-04-05,AN
S4981,EEE,Power Electronics,2026-04-05,AN
S4982,EEE,Power Electronics,2026-04-05,AN
S4983,EEE,Power Electronics,2026-04-05,AN
S4984,EEE,Power Electronics,2026-04-05,AN
S4985,EEE,Power Electronics,2026-04-05,AN
S4986,EEE,Power Electronics,2026-04-05,AN
S4987,EEE,Power Electronics,2026-04-05,AN
S4988,EEE,Power Electronics,2026-04-05,AN
S4989,EEE,Power Electronics,2026-04-05,AN
S4990,EEE,Power Electronics,2026-04-05,AN
S4991,EEE,Power Electronics,2026-04-05,AN
S4992,EEE,Power Electronics,2026-04-05,AN
S4993,EEE,Power Electronics,2026-04-05,AN
S4994,EEE,Power Electronics,2026-04-05,AN
S4995,EEE,Power Electronics,2026-04-04,AN
S4996,EEE,Power Electronics,2026-04-04,AN
S4997,EEE,Power Electronics,2026-04-04,AN
S4998,EEE,Power Electronics,2026-04-04,AN
S4999,EEE,Power Electronics,2026-04-04,AN
S5000,EEE,Power Electronics,2026-04-04,AN
S5001,EEE,Power Electronics,2026-04-04,AN
S5002,EEE,Power Electronics,2026-04-04,AN
S5003,EEE,Power Electronics,2026-04-04,AN
S5004,EEE,Power Electronics,2026-04-04,AN
S5005,EEE,Power Electronics,2026-04-04,AN
S5006,EEE,Power Electronics,2026-04-04,AN
S5007,EEE,Power Electronics,2026-04-04,AN
S5008,EEE,Power Electronics,2026-04-04,AN
S5009,EEE,Power Electronics,2026-04-04,AN
S5010,EEE,Power Electronics,2026-04-04,AN
S5011,EEE,Power Electronics,2026-04-04,AN
S5012,EEE,Power Electronics,2026-04-04,AN
S5013,EEE,Power Electronics,2026-04-04,AN
S5014,EEE,Power Electronics,2026-04-04,AN
S5015,EEE,Power Electronics,2026-04-04,AN
S5016,EEE,Power Electronics,2026-04-04,AN
S5017,EEE,Power Electronics,2026-04-04,AN
S5018,EEE,Power Electronics,2026-04-04,AN
S5019,EEE,Power Electronics,2026-04-04,AN
S5020,EEE,Power Electronics,2026-04-04,AN
S5021,EEE,Power Electronics,2026-04-04,AN
S5022,EEE,Power Electronics,2026-04-04,AN
S5023,EEE,Power Electronics,2026-04-04,AN
S5024,EEE,Power Electronics,2026-04-04,AN
S5025,EEE,Power Electronics,2026-04-04,AN
S5026,EEE,Power Electronics,2026-04-04,AN
S5027,EEE,Power Electronics,2026-04-04,AN
S5028,EEE,Power Electronics,2026-04-04,AN
S5029,EEE,Power Electronics,2026-04-04,AN
S5030,EEE,Power Electronics,2026-04-04,AN
S5031,EEE,Power Electronics,2026-04-04,AN
S5032,EEE,Power Electronics,2026-04-04,AN
S5033,EEE,Power Electronics,2026-04-04,AN
S5034,EEE,Power Electronics,2026-04-04,AN
S5035,EEE,Power Electronics,2026-04-04,AN
S5036,EEE,Power Electronics,2026-04-04,AN
S5037,EEE,Power Electronics,2026-04-04,AN
S5038,EEE,Power Electronics,2026-04-04,AN
S5039,EEE,Power Electronics,2026-04-04,AN
S5040,EEE,Power Electronics,2026-04-04,AN
S5041,EEE,Power Electronics,2026-04-04,AN
S5042,EEE,Power Electronics,2026-04-04,AN
S5043,EEE,Power Electronics,2026-04-04,AN
S5044,EEE,Power Electronics,2026-04-04,AN
S5045,EEE,Power Electronics,2026-04-04,AN
S5046,EEE,Power Electronics,2026-04-04,AN
S5047,EEE,Power Electronics,2026-04-04,AN
S5048,EEE,Power Electronics,2026-04-04,AN
S5049,EEE,Power Electronics,2026-04-04,AN
S5050,EEE,Power Electronics,2026-04-04,AN
S5051,EEE,Power Electronics,2026-04-04,AN
S5052,EEE,Power Electronics,2026-04-04,AN
S5053,EEE,Power Electronics,2026-04-04,AN
S5054,EEE,Power Electronics,2026-04-04,AN
S5055,EEE,Power Electronics,2026-04-04,AN
S5056,ECE,Embedded Systems,2026-04-02,FN
S5057,ECE,Embedded Systems,2026-04-02,FN
S5058,ECE,Embedded Systems,2026-04-02,FN
S5059,ECE,Embedded Systems,2026-04-02,FN
S5060,ECE,Embedded Systems,2026-04-02,FN
S5061,ECE,Embedded Systems,2026-04-02,FN
S5062,ECE,Embedded Systems,2026-04-02,FN
S5063,ECE,Embedded Systems,2026-04-02,FN
S5064,ECE,Embedded Systems,2026-04-02,FN
S5065,ECE,Embedded Systems,2026-04-02,FN
S5066,ECE,Embedded Systems,2026-04-02,FN
S5067,ECE,Embedded Systems,2026-04-02,FN
S5068,ECE,Embedded Systems,2026-04-02,FN
S5069,ECE,Embedded Systems,2026-04-02,FN
S5070,ECE,Embedded Systems,2026-04-02,FN
S5071,ECE,Embedded Systems,2026-04-02,FN
S5072,ECE,Embedded Systems,2026-04-02,FN
S5073,ECE,Embedded Systems,2026-04-02,FN
S5074,ECE,Embedded Systems,2026-04-02,FN
S5075,ECE,Embedded Systems,2026-04-02,FN
S5076,ECE,Embedded Systems,2026-04-02,FN
S5077,ECE,Embedded Systems,2026-04-02,FN
S5078,ECE,Embedded Systems,2026-04-02,FN
S5079,ECE,Embedded Systems,2026-04-02,FN
S5080,ECE,Embedded Systems,2026-04-02,FN
S5081,ECE,Embedded Systems,2026-04-02,FN
S5082,ECE,Embedded Systems,2026-04-02,FN
S5083,ECE,Embedded Systems,2026-04-02,FN
S5084,ECE,Embedded Systems,2026-04-02,FN
S5085,ECE,Embedded Systems,2026-04-02,FN
S5086,ECE,Embedded Systems,2026-04-02,FN
S5087,ECE,Embedded Systems,2026-04-02,FN
S5088,ECE,Embedded Systems,2026-04-02,FN
S5089,ECE,Embedded Systems,2026-04-02,FN
S5090,ECE,Embedded Systems,2026-04-02,FN
S5091,ECE,Embedded Systems,2026-04-02,FN
S5092,ECE,Embedded Systems,2026-04-02,FN
S5093,ECE,Embedded Systems,2026-04-02,FN
S5094,ECE,Embedded Systems,2026-04-02,FN
S5095,ECE,Embedded Systems,2026-04-02,FN
S5096,ECE,Embedded Systems,2026-04-02,FN
S5097,ECE,Embedded Systems,2026-04-02,FN
S5098,ECE,Embedded Systems,2026-04-02,FN
S5099,ECE,Embedded Systems,2026-04-02,FN
S5100,ECE,Embedded Systems,2026-04-02,FN
S5101,ECE,Embedded Systems,2026-04-02,FN
S5102,ECE,Embedded Systems,2026-04-02,FN
S5103,ECE,Embedded Systems,2026-04-02,FN
S5104,ECE,Embedded Systems,2026-04-02,FN
S5105,ECE,Embedded Systems,2026-04-02,FN
S5106,ECE,Embedded Systems,2026-04-02,FN
S5107,ECE,Embedded Systems,2026-04-02,FN
S5108,ECE,Embedded Systems,2026-04-02,FN
S5109,ECE,Embedded Systems,2026-04-02,FN
S5110,ECE,Embedded Systems,2026-04-02,FN
S5111,ECE,Embedded Systems,2026-04-02,FN
S5112,ECE,Embedded Systems,2026-04-02,FN
S5113,ECE,Embedded Systems,2026-04-02,FN
S5114,ECE,Embedded Systems,2026-04-02,FN
S5115,ECE,Embedded Systems,2026-04-02,FN
S5116,ECE,Embedded Systems,2026-04-02,FN
S5117,ECE,Embedded Systems,2026-04-02,FN
S5118,ECE,Embedded Systems,2026-04-02,FN
S5119,ECE,Embedded Systems,2026-04-02,FN
S5120,ECE,Embedded Systems,2026-04-02,FN
S5121,MECH,Manufacturing,2026-04-05,AN
S5122,MECH,Manufacturing,2026-04-05,AN
S5123,MECH,Manufacturing,2026-04-05,AN
S5124,MECH,Manufacturing,2026-04-05,AN
S5125,MECH,Manufacturing,2026-04-05,AN
S5126,MECH,Manufacturing,2026-04-05,AN
S5127,MECH,Manufacturing,2026-04-05,AN
S5128,MECH,Manufacturing,2026-04-05,AN
S5129,MECH,Manufacturing,2026-04-05,AN
S5130,MECH,Manufacturing,2026-04-05,AN
S5131,MECH,Manufacturing,2026-04-05,AN
S5132,MECH,Manufacturing,2026-04-05,AN
S5133,MECH,Manufacturing,2026-04-05,AN
S5134,MECH,Manufacturing,2026-04-05,AN
S5135,MECH,Manufacturing,2026-04-05,AN
S5136,MECH,Manufacturing,2026-04-05,AN
S5137,MECH,Manufacturing,2026-04-05,AN
S5138,MECH,Manufacturing,2026-04-05,AN
S5139,MECH,Manufacturing,2026-04-05,AN
S5140,MECH,Manufacturing,2026-04-05,AN
S5141,MECH,Manufacturing,2026-04-05,AN
S5142,MECH,Manufacturing,2026-04-05,AN
S5143,MECH,Manufacturing,2026-04-05,AN
S5144,MECH,Manufacturing,2026-04-05,AN
S5145,MECH,Manufacturing,2026-04-05,AN
S5146,MECH,Manufacturing,2026-04-05,AN
S5147,MECH,Manufacturing,2026-04-05,AN
S5148,MECH,Manufacturing,2026-04-05,AN
S5149,MECH,Manufacturing,2026-04-05,AN
S5150,MECH,Manufacturing,2026-04-05,AN
S5151,MECH,Manufacturing,2026-04-05,AN
S5152,MECH,Manufacturing,2026-04-05,AN
S5153,MECH,Manufacturing,2026-04-05,AN
S5154,MECH,Manufacturing,2026-04-05,AN
S5155,MECH,Manufacturing,2026-04-05,AN
S5156,MECH,Manufacturing,2026-04-05,AN
S5157,MECH,Manufacturing,2026-04-05,AN
S5158,MECH,Manufacturing,2026-04-05,AN
S5159,MECH,Manufacturing,2026-04-05,AN
S5160,MECH,Manufacturing,2026-04-05,AN
S5161,MECH,Manufacturing,2026-04-05,AN
S5162,MECH,Manufacturing,2026-04-05,AN
S5163,MECH,Manufacturing,2026-04-05,AN
S5164,MECH,Manufacturing,2026-04-05,AN
S5165,MECH,Manufacturing,2026-04-05,AN
S5166,MECH,Manufacturing,2026-04-05,AN
S5167,MECH,Manufacturing,2026-04-05,AN
S5168,MECH,Manufacturing,2026-04-05,AN
S5169,MECH,Manufacturing,2026-04-05,AN
S5170,MECH,Manufacturing,2026-04-05,AN
S5171,MECH,Manufacturing,2026-04-05,AN
S5172,MECH,Manufacturing,2026-04-05,AN
S5173,MECH,Manufacturing,2026-04-05,AN
S5174,MECH,Manufacturing,2026-04-05,AN
S5175,MECH,Manufacturing,2026-04-05,AN
S5176,MECH,Manufacturing,2026-04-05,AN
S5177,IT,IoT,2026-04-05,FN
S5178,IT,IoT,2026-04-05,FN
S5179,IT,IoT,2026-04-05,FN
S5180,IT,IoT,2026-04-05,FN
S5181,IT,IoT,2026-04-05,FN
S5182,IT,IoT,2026-04-05,FN
